29.0	1	0	1	0
68.0	1	1	0	0
21.19917864	2	0	0	1
56.0	2	1	0	0
26.0	1	0	1	0
37.94934976	1	0	0	1
51.75359343	1	0	0	1
78.0	1	1	0	0
28.0	2	0	1	0
35.0	1	1	0	0
69.54688569	1	0	0	1
31.37029432	1	0	0	1
35.0	2	0	1	0
31.0	2	0	1	0
29.0	2	0	1	0
71.20602327	2	0	0	1
27.0	2	0	1	0
36.0	2	0	1	0
33.0	2	0	1	0
30.0	1	0	1	0
45.229295	2	0	0	1
26.0	1	0	1	0
27.0	2	0	1	0
40.361396299999996	2	0	0	1
68.60232717	1	0	0	1
33.0	1	0	1	0
29.0	2	0	1	0
28.0	2	0	1	0
48.520191600000004	1	0	0	1
53.814510600000006	2	0	0	1
31.0	1	0	1	0
26.0	2	0	1	0
34.47775496	2	0	0	1
33.0	1	0	1	0
76.0	1	1	0	0
30.0	2	0	1	0
24.0	1	0	1	0
29.0	2	0	1	0
33.0	2	0	1	0
26.0	2	0	1	0
65.25941136	2	0	0	1
22.0	1	0	1	0
22.0	1	1	0	0
63.0	2	1	0	0
69.28131417	1	0	0	1
68.0	1	1	0	0
64.46817248	1	0	0	1
80.0	2	1	0	0
49.0	1	1	0	0
30.18206708	2	0	0	1
32.0	1	0	1	0
19.0	1	1	0	0
78.0	1	1	0	0
33.0	1	0	1	0
76.0	2	1	0	0
29.0	2	0	1	0
32.0	1	0	1	0
53.0	2	1	0	0
22.0	2	0	1	0
38.83915127	2	0	0	1
28.0	1	0	1	0
66.0	1	1	0	0
27.0	1	0	1	0
32.0	2	0	1	0
29.0	2	0	1	0
29.0	1	1	0	0
32.0	1	0	1	0
27.0	2	1	0	0
55.0	2	1	0	0
45.0	1	1	0	0
29.0	2	0	1	0
43.16221766	1	0	0	1
28.0	1	0	1	0
70.95140315	2	0	0	1
29.0	2	0	1	0
24.0	1	0	1	0
63.0	2	1	0	0
57.21013005	2	0	0	1
41.82067077	1	0	0	1
30.0	2	0	1	0
34.0	1	1	0	0
47.0	1	1	0	0
35.0	2	1	0	0
35.0	2	0	1	0
29.0	1	0	1	0
31.0	1	0	1	0
34.0	1	0	1	0
37.0	2	1	0	0
27.0	1	1	0	0
83.0	1	1	0	0
22.0	1	0	1	0
45.85900068	1	0	0	1
60.89527721	2	0	0	1
37.73305955	2	0	0	1
35.0	2	0	1	0
25.0	1	0	1	0
27.0	1	0	1	0
36.0	2	1	0	0
34.28336756	1	0	0	1
27.0	1	0	1	0
24.56947296	2	0	0	1
58.725530500000005	2	0	0	1
24.31211499	2	0	0	1
75.97262149	2	0	0	1
51.0	2	1	0	0
32.0	2	0	1	0
61.650239600000006	2	0	0	1
73.5633128	1	0	0	1
25.0	1	0	1	0
33.0	1	0	1	0
23.0	1	0	1	0
32.42436687	2	0	0	1
39.0	1	1	0	0
44.99110198	2	0	0	1
49.59616701	2	0	0	1
25.0	1	0	1	0
28.0	2	0	1	0
22.0	1	0	1	0
28.0	1	0	1	0
32.0	1	0	1	0
69.0	1	1	0	0
34.28884326	1	0	0	1
55.23887748	2	0	0	1
27.0	1	0	1	0
28.0	2	0	1	0
84.0	1	1	0	0
33.0	2	0	1	0
30.0	2	0	1	0
27.0	1	0	1	0
23.0	1	0	1	0
33.0	2	0	1	0
44.0	2	1	0	0
58.4243669	2	0	0	1
53.0	1	1	0	0
29.0	2	0	1	0
30.68856947	2	0	0	1
34.0	1	0	1	0
56.0	1	1	0	0
67.0	1	1	0	0
27.0	2	0	1	0
70.33264887	2	0	0	1
38.0	1	1	0	0
45.0	1	1	0	0
33.0	1	1	0	0
29.0	2	0	1	0
32.0	1	0	1	0
27.0	1	0	1	0
23.0	2	0	1	0
30.0	2	0	1	0
63.83572895	2	0	0	1
66.33264887	1	0	0	1
31.0	2	0	1	0
32.0	2	0	1	0
32.0	2	0	1	0
36.0	1	1	0	0
33.0	2	0	1	0
30.0	2	0	1	0
27.0	1	0	1	0
45.3798768	1	0	0	1
31.0	1	0	1	0
31.0	1	0	1	0
27.0	2	0	1	0
27.0	1	1	0	0
26.0	2	0	1	0
34.0	1	1	0	0
26.0	2	0	1	0
30.698152	1	0	0	1
78.20396988	2	0	0	1
23.0	1	0	1	0
32.0	2	0	1	0
59.89322382	2	0	0	1
32.0	2	0	1	0
52.0	2	1	0	0
33.0	2	0	1	0
27.0	2	0	1	0
32.0	2	0	1	0
24.0	2	0	1	0
31.0	2	0	1	0
33.0	2	0	1	0
79.0	1	1	0	0
53.41273101	2	0	0	1
61.15263518	2	0	0	1
55.827515399999996	1	0	0	1
58.0	2	1	0	0
44.88158795	2	0	0	1
29.0	1	0	1	0
56.0	2	1	0	0
79.0	1	1	0	0
25.0	2	0	1	0
33.0	1	0	1	0
29.35797399	2	0	0	1
26.0	1	0	1	0
49.0	2	1	0	0
30.0	2	0	1	0
48.10130048	2	0	0	1
29.27857632	1	0	0	1
79.0	1	1	0	0
26.0	2	0	1	0
29.0	2	0	1	0
44.0	1	1	0	0
27.0	1	0	1	0
34.0	1	0	1	0
78.0	2	1	0	0
37.0	2	1	0	0
32.0	2	0	1	0
76.0	1	1	0	0
23.0	2	0	1	0
80.0	1	1	0	0
40.821355	1	0	0	1
82.0	1	1	0	0
33.0	2	0	1	0
33.76317591	2	0	0	1
22.0	1	0	1	0
31.13483915	1	0	0	1
24.0	1	0	1	0
32.0	2	1	0	0
57.0	1	1	0	0
31.85489391	1	0	0	1
49.0	2	1	0	0
38.58726899	2	0	0	1
25.0	2	0	1	0
27.0	1	0	1	0
30.0	1	0	1	0
29.7303217	1	0	0	1
87.0	2	1	0	0
69.6776181	2	0	0	1
62.0	2	1	0	0
30.0	2	0	1	0
38.0	1	1	0	0
59.38124572	2	0	0	1
33.91649555	1	0	0	1
39.3627652	1	0	0	1
27.0	1	0	1	0
22.0	2	0	1	0
26.0	2	0	1	0
27.0	1	0	1	0
73.0	2	1	0	0
59.22245038	2	0	0	1
37.14442163	2	0	0	1
61.0	2	1	0	0
36.21629021	1	0	0	1
41.0	2	1	0	0
63.0	2	1	0	0
32.0	2	0	1	0
60.84052019	1	0	0	1
25.0	1	0	1	0
45.3216975	1	0	0	1
28.0	2	0	1	0
42.0	2	1	0	0
67.45516769	2	0	0	1
24.0	1	0	1	0
34.0	1	0	1	0
35.0	2	0	1	0
29.0	1	0	1	0
54.19301848	2	0	0	1
48.0	1	1	0	0
28.0	1	0	1	0
62.6160164	2	0	0	1
29.0	1	0	1	0
79.0	1	1	0	0
35.0	2	0	1	0
31.0	2	0	1	0
29.0	2	0	1	0
29.0	1	0	1	0
26.0	2	1	0	0
32.70362765	2	0	0	1
25.2128679	2	0	0	1
42.0	1	1	0	0
28.0	2	0	1	0
65.0	1	1	0	0
59.0	1	1	0	0
33.0	1	0	1	0
26.0	2	0	1	0
29.25667351	1	0	0	1
65.25941136	2	0	0	1
63.39219713	2	0	0	1
33.0	2	1	0	0
82.18754278	1	0	0	1
42.0	2	1	0	0
40.0	2	1	0	0
27.0	2	0	1	0
26.75427789	2	0	0	1
46.0	1	1	0	0
28.0	1	0	1	0
34.0	2	0	1	0
49.0	2	1	0	0
27.0	1	0	1	0
29.0	1	0	1	0
27.0	2	0	1	0
27.0	2	0	1	0
74.0	2	1	0	0
21.0	2	1	0	0
61.33607118	2	0	0	1
33.0	2	0	1	0
22.0	1	0	1	0
32.0	2	0	1	0
29.0	2	0	1	0
79.0	1	1	0	0
23.0	1	0	1	0
29.0	2	0	1	0
30.0	2	0	1	0
28.0	2	0	1	0
47.35386721	1	0	0	1
31.0	1	0	1	0
31.57837098	2	0	0	1
33.0	1	1	0	0
32.0	2	0	1	0
52.66529774	2	0	0	1
30.0	2	0	1	0
52.30116359	2	0	0	1
25.92744695	2	0	0	1
29.0	1	0	1	0
31.0	2	0	1	0
65.85352498	1	0	0	1
65.0	1	1	0	0
60.0	2	1	0	0
35.80013689	2	0	0	1
55.58110883	2	0	0	1
22.0	2	1	0	0
27.0	1	0	1	0
27.0	2	0	1	0
60.0	1	1	0	0
60.10130048	2	0	0	1
73.54414784	2	0	0	1
46.0	2	1	0	0
42.15195072	2	0	0	1
52.0	1	1	0	0
34.0	1	0	1	0
30.11909651	1	0	0	1
28.0	2	0	1	0
22.0	1	0	1	0
33.34976044	1	0	0	1
25.0	1	0	1	0
25.0	1	0	1	0
71.0	2	1	0	0
69.0	1	1	0	0
58.0	1	1	0	0
27.32648871	2	0	0	1
47.0	2	1	0	0
29.0	1	0	1	0
47.6913073	1	0	0	1
37.0	1	1	0	0
82.0	2	1	0	0
30.0	2	0	1	0
31.0	2	0	1	0
58.83093771	2	0	0	1
31.0	2	1	0	0
19.98083504	2	0	0	1
52.5338809	2	0	0	1
33.0	2	0	1	0
27.0	1	0	1	0
25.0	2	0	1	0
25.0	2	0	1	0
27.0	2	0	1	0
27.8220397	2	0	0	1
45.0	1	1	0	0
31.0	1	0	1	0
31.0	1	0	1	0
65.0	2	1	0	0
32.0	1	0	1	0
27.0	2	0	1	0
26.92950034	2	0	0	1
35.0	2	0	1	0
45.0	1	1	0	0
32.0	2	0	1	0
35.0	2	0	1	0
31.0	2	1	0	0
58.7816564	2	0	0	1
23.0	2	0	1	0
68.0	2	1	0	0
34.0	2	0	1	0
53.407255299999996	2	0	0	1
30.0	1	0	1	0
36.0	2	0	1	0
41.0	2	1	0	0
62.24503765	2	0	0	1
22.57084189	2	0	0	1
25.741273100000004	2	0	0	1
26.27241615	2	0	0	1
59.78370979	2	0	0	1
43.0	1	1	0	0
76.0	1	1	0	0
31.0	2	0	1	0
31.0	2	0	1	0
43.0	2	1	0	0
30.0	2	0	1	0
33.0	2	0	1	0
68.26830938	1	0	0	1
29.0	1	0	1	0
66.90759754	2	0	0	1
34.0	2	0	1	0
28.0	2	0	1	0
27.0	2	0	1	0
32.0	2	0	1	0
29.0	1	0	1	0
66.94866529999999	2	0	0	1
36.0	2	1	0	0
76.0	2	1	0	0
63.83572895	2	0	0	1
41.12251882	1	0	0	1
42.0	2	1	0	0
28.0	1	0	1	0
37.0	1	1	0	0
23.0	1	0	1	0
24.0	1	0	1	0
35.40588638	2	0	0	1
31.0	1	0	1	0
33.0	2	0	1	0
31.0	2	0	1	0
42.0	1	1	0	0
25.53045859	1	0	0	1
30.0	1	0	1	0
26.0	1	0	1	0
33.0	2	0	1	0
24.0	2	0	1	0
80.0	2	1	0	0
50.0	1	1	0	0
67.53456537	2	0	0	1
61.99589322	1	0	0	1
31.0	2	0	1	0
46.0	1	1	0	0
71.0	1	1	0	0
32.0	2	0	1	0
69.0	2	1	0	0
32.0	2	1	0	0
37.0	1	1	0	0
34.0	2	1	0	0
73.60438056	1	0	0	1
26.0	1	0	1	0
33.0	2	0	1	0
32.0	1	0	1	0
34.0	1	0	1	0
73.0	2	1	0	0
51.0	1	1	0	0
31.0	2	1	0	0
36.0	1	1	0	0
24.0	1	0	1	0
30.0	1	1	0	0
62.68035592	1	0	0	1
74.0	2	1	0	0
76.0	1	1	0	0
26.0	1	0	1	0
52.0	1	1	0	0
26.0	2	0	1	0
27.38124572	2	0	0	1
28.0	2	0	1	0
23.0	1	0	1	0
23.0	2	0	1	0
77.0	2	1	0	0
23.0	1	0	1	0
60.0	2	1	0	0
30.0	2	0	1	0
60.91991786	2	0	0	1
29.0	1	0	1	0
60.10951403	2	0	0	1
30.89390828	1	0	0	1
28.87063655	1	0	0	1
27.0	1	0	1	0
24.0	1	0	1	0
49.0	1	1	0	0
27.0	2	0	1	0
30.0	2	1	0	0
34.0	1	0	1	0
28.0	2	0	1	0
38.0	1	1	0	0
36.0	1	0	1	0
72.0	1	1	0	0
27.0	1	0	1	0
30.0	1	0	1	0
25.0	2	0	1	0
26.0	2	0	1	0
33.0	1	0	1	0
34.0	2	0	1	0
33.0	2	0	1	0
29.0	2	0	1	0
46.0	2	1	0	0
33.0	2	0	1	0
25.0	1	0	1	0
23.4880219	1	0	0	1
28.0	1	0	1	0
62.0	2	1	0	0
29.0	2	0	1	0
31.0	1	0	1	0
27.0	1	0	1	0
76.0	1	1	0	0
70.0	1	1	0	0
34.0	2	0	1	0
27.0	1	0	1	0
72.9034908	2	0	0	1
54.66392882	2	0	0	1
33.0	1	0	1	0
20.0	1	1	0	0
23.69883641	1	0	0	1
40.3559206	2	0	0	1
65.11430527	2	0	0	1
36.0	1	1	0	0
29.0	2	1	0	0
37.205339	2	0	0	1
35.0	1	0	1	0
28.0	1	0	1	0
35.0	2	0	1	0
24.0	2	0	1	0
31.0	2	0	1	0
86.31895962	2	0	0	1
60.41067762	2	0	0	1
66.0	1	1	0	0
31.0	1	0	1	0
25.0	1	0	1	0
54.21492129	2	0	0	1
62.835044499999995	1	0	0	1
32.83778234	1	0	0	1
37.0	1	1	0	0
28.0	1	0	1	0
60.0	2	1	0	0
64.18617385	2	0	0	1
30.0	2	0	1	0
64.0	2	1	0	0
62.0	1	1	0	0
61.78507871	2	0	0	1
31.0	2	0	1	0
85.0	1	1	0	0
34.0	2	0	1	0
26.0	1	0	1	0
28.93360712	2	0	0	1
78.0	1	1	0	0
36.706365500000004	1	0	0	1
32.0	2	0	1	0
35.0	1	0	1	0
31.0	2	0	1	0
75.0	1	1	0	0
38.0	1	1	0	0
46.4257358	2	0	0	1
58.0	1	1	0	0
28.0	1	1	0	0
32.0	1	0	1	0
28.0	2	0	1	0
26.0	1	0	1	0
55.0	1	1	0	0
29.0	2	0	1	0
26.0	1	0	1	0
34.0	2	0	1	0
31.0	1	0	1	0
45.0	2	1	0	0
58.0	2	1	0	0
26.0	2	0	1	0
27.0	1	0	1	0
80.0	1	1	0	0
32.0	2	0	1	0
21.38261465	1	0	0	1
25.0	2	1	0	0
32.0	1	0	1	0
28.0	1	1	0	0
27.0	1	1	0	0
32.0	2	1	0	0
66.0	1	1	0	0
55.6550308	1	0	0	1
29.479124	1	0	0	1
29.0	1	0	1	0
54.4257358	2	0	0	1
23.0	2	0	1	0
60.867898700000005	2	0	0	1
83.45790554	1	0	0	1
48.0	1	1	0	0
46.0	2	1	0	0
26.0	1	0	1	0
62.4257358	2	0	0	1
35.0	1	0	1	0
30.0	1	0	1	0
43.0	2	1	0	0
27.0	2	0	1	0
24.0	2	0	1	0
53.0	2	1	0	0
23.0	2	0	1	0
34.0	1	1	0	0
40.55578371	2	0	0	1
28.0	2	1	0	0
74.0	1	1	0	0
24.0	2	1	0	0
29.5742642	2	0	0	1
29.0	2	0	1	0
32.0	2	0	1	0
53.56605065	2	0	0	1
27.0	2	0	1	0
27.0	1	0	1	0
65.0	2	1	0	0
54.0	1	1	0	0
63.87679671	2	0	0	1
27.0	2	0	1	0
26.0	2	0	1	0
37.0	1	1	0	0
30.0	2	0	1	0
32.0	2	0	1	0
48.0	1	1	0	0
28.0	2	0	1	0
44.0	2	1	0	0
29.0	2	0	1	0
48.7939767	1	0	0	1
31.0	1	0	1	0
30.0	1	0	1	0
32.0	1	0	1	0
32.0	2	0	1	0
79.0	1	1	0	0
75.0	2	1	0	0
66.0	1	1	0	0
32.0	1	0	1	0
72.30663929	1	0	0	1
32.0	2	0	1	0
27.0	2	0	1	0
22.0	1	0	1	0
58.0	2	1	0	0
62.80355921	2	0	0	1
28.0	2	0	1	0
51.29089665	1	0	0	1
33.0	2	0	1	0
25.0	1	0	1	0
51.0	2	1	0	0
29.0	2	1	0	0
70.83641342	2	0	0	1
32.0	2	0	1	0
76.78028747	2	0	0	1
67.0	1	1	0	0
31.0	1	0	1	0
52.0	2	1	0	0
46.684463	2	0	0	1
29.0	2	0	1	0
23.0	1	0	1	0
25.71389459	1	0	0	1
73.18275154	2	0	0	1
86.0	2	1	0	0
27.0	1	0	1	0
27.8281999	2	0	0	1
80.0	1	1	0	0
41.94934976	2	0	0	1
55.0	1	1	0	0
18.0	2	1	0	0
30.0	2	0	1	0
40.0	1	1	0	0
29.0	1	0	1	0
35.0	2	0	1	0
35.0	2	0	1	0
71.0	2	1	0	0
34.0	2	0	1	0
30.0	1	0	1	0
72.13141684	1	0	0	1
47.0	1	1	0	0
43.0	2	1	0	0
44.0	1	1	0	0
56.0	1	1	0	0
42.50787132	2	0	0	1
69.0	1	1	0	0
32.0	1	0	1	0
35.0	2	0	1	0
68.13415469	1	0	0	1
29.0	2	0	1	0
26.0	2	1	0	0
26.0	2	0	1	0
56.67624914	1	0	0	1
26.0	2	0	1	0
56.0	2	1	0	0
28.0	2	0	1	0
64.0	2	1	0	0
22.0	2	1	0	0
23.0	2	0	1	0
35.99178645	2	0	0	1
34.0	2	0	1	0
23.0	2	0	1	0
28.0	2	0	1	0
32.0	2	0	1	0
31.0	1	0	1	0
69.68925394	2	0	0	1
70.14373717	2	0	0	1
81.0	1	1	0	0
32.0	2	0	1	0
72.0	2	1	0	0
25.0	1	0	1	0
28.0	2	1	0	0
24.0	1	1	0	0
66.0	1	1	0	0
33.0	1	0	1	0
79.0	2	1	0	0
33.0	2	0	1	0
27.143737199999997	2	0	0	1
29.0	2	1	0	0
48.0	1	1	0	0
34.0	1	0	1	0
33.0	1	0	1	0
35.0	2	0	1	0
58.0	1	1	0	0
24.0	1	0	1	0
26.0	1	0	1	0
75.0	1	1	0	0
23.0	2	0	1	0
61.58795346	1	0	0	1
29.0	1	0	1	0
46.0	1	1	0	0
28.0	2	0	1	0
28.24366872	1	0	0	1
27.0	1	0	1	0
28.0	2	0	1	0
71.0	2	1	0	0
44.20533881	1	0	0	1
24.37508556	1	0	0	1
80.0	2	1	0	0
34.0	1	0	1	0
71.0	1	1	0	0
62.0	1	1	0	0
45.0	2	1	0	0
32.16974675	2	0	0	1
33.0	2	0	1	0
23.73169062	2	0	0	1
26.0	2	0	1	0
27.0	2	0	1	0
60.164271	2	0	0	1
32.0	1	0	1	0
35.0	2	0	1	0
34.0	2	0	1	0
23.0	1	0	1	0
32.0	2	0	1	0
50.65023956	1	0	0	1
40.0	2	1	0	0
29.0	2	0	1	0
29.0	2	1	0	0
32.0	1	0	1	0
24.0	2	0	1	0
58.65845311	1	0	0	1
80.0	1	1	0	0
30.41752225	1	0	0	1
28.5065024	2	0	0	1
25.0	1	0	1	0
50.52429843	1	0	0	1
41.20465435	1	0	0	1
31.0	2	0	1	0
28.0	2	0	1	0
59.4715948	1	0	0	1
53.30595483	1	0	0	1
32.0	1	0	1	0
34.5612594	1	0	0	1
85.0	2	1	0	0
79.0	1	1	0	0
30.0	2	0	1	0
22.0	2	0	1	0
35.0	1	0	1	0
28.34770705	1	0	0	1
54.19301848	2	0	0	1
35.0	2	0	1	0
31.0	1	0	1	0
24.0	2	0	1	0
24.0	1	0	1	0
32.0	1	0	1	0
29.0	2	0	1	0
34.0	2	0	1	0
58.83093771	2	0	0	1
28.0	2	0	1	0
58.56810404	2	0	0	1
30.0	1	0	1	0
51.0	2	1	0	0
38.27789185	1	0	0	1
70.0	2	1	0	0
53.53593429	2	0	0	1
86.0	1	1	0	0
23.0	2	0	1	0
32.0	1	0	1	0
25.0	2	1	0	0
69.28952772	2	0	0	1
27.0	1	0	1	0
19.0	1	1	0	0
50.2327173	2	0	0	1
28.0	1	0	1	0
26.0	2	0	1	0
29.0	1	0	1	0
46.59000684	2	0	0	1
86.0	2	1	0	0
67.81930185	2	0	0	1
28.0	2	0	1	0
24.0	1	0	1	0
27.0	1	0	1	0
65.0	2	1	0	0
34.0	2	0	1	0
28.0	1	0	1	0
28.0	1	0	1	0
25.0	1	0	1	0
80.80219028	1	0	0	1
24.0	2	0	1	0
33.0	2	0	1	0
30.0	1	0	1	0
58.28062971	2	0	0	1
27.0	2	0	1	0
69.60985626	1	0	0	1
35.0	2	0	1	0
25.0	2	0	1	0
33.0	1	0	1	0
27.0	2	0	1	0
35.0	1	0	1	0
25.0	1	0	1	0
33.0	2	0	1	0
83.0	1	1	0	0
31.95619439	2	0	0	1
72.26557153	1	0	0	1
77.0	2	1	0	0
36.0	2	0	1	0
40.0	1	1	0	0
25.0	1	0	1	0
29.0	1	0	1	0
35.9835729	1	0	0	1
22.0	1	0	1	0
27.0	1	0	1	0
33.0	2	0	1	0
20.1670089	1	0	0	1
85.0	1	1	0	0
25.0	1	0	1	0
53.41273101	2	0	0	1
25.0	1	0	1	0
33.0	2	0	1	0
36.16427105	1	0	0	1
24.0	1	0	1	0
33.0	1	0	1	0
28.0	1	0	1	0
26.0	2	0	1	0
28.0	2	0	1	0
30.0	1	0	1	0
72.14510609	2	0	0	1
25.0	1	0	1	0
54.0	1	1	0	0
31.0	1	0	1	0
25.0	1	0	1	0
33.0	1	0	1	0
31.0	1	0	1	0
32.0	2	0	1	0
48.0	2	1	0	0
64.0	2	1	0	0
31.59206023	2	0	0	1
28.81040383	2	0	0	1
63.0	1	1	0	0
52.49828884	1	0	0	1
30.0	1	0	1	0
25.0	1	0	1	0
31.0	2	0	1	0
28.0	2	0	1	0
78.7255305	1	0	0	1
32.57768652	1	0	0	1
29.0	1	0	1	0
33.0	2	0	1	0
23.0	1	0	1	0
29.0	2	0	1	0
23.53730322	1	0	0	1
54.27789185	1	0	0	1
68.15058179	1	0	0	1
33.0	2	0	1	0
30.0	1	0	1	0
75.63312799	2	0	0	1
27.0	1	1	0	0
24.273785	2	0	0	1
42.0	2	1	0	0
31.0	2	0	1	0
32.0	2	0	1	0
23.0	1	0	1	0
22.64750171	2	0	0	1
30.0	1	1	0	0
42.98973306	1	0	0	1
27.0	1	0	1	0
67.76728268	1	0	0	1
37.0	2	1	0	0
24.28473648	1	0	0	1
22.0	2	0	1	0
22.53251198	2	0	0	1
64.0	2	1	0	0
26.0	2	0	1	0
22.0	1	0	1	0
25.0	1	0	1	0
29.0	1	0	1	0
26.0	2	0	1	0
68.48459959	1	0	0	1
64.66255989	2	0	0	1
30.0	2	0	1	0
28.0	2	0	1	0
64.26830938	1	0	0	1
47.0	2	1	0	0
35.0	2	0	1	0
31.0	1	0	1	0
32.0	2	0	1	0
32.0	1	0	1	0
28.0	1	1	0	0
31.0	2	0	1	0
32.0	2	1	0	0
62.0	1	1	0	0
25.0	2	0	1	0
32.0	2	1	0	0
32.0	2	1	0	0
47.0	2	1	0	0
22.0	1	0	1	0
38.23408624	2	0	0	1
78.0	2	1	0	0
32.0	1	0	1	0
63.9650924	2	0	0	1
22.0	1	0	1	0
34.0	2	0	1	0
68.0	2	1	0	0
31.0	1	0	1	0
27.0	2	0	1	0
34.0	2	0	1	0
31.0	1	0	1	0
29.0	2	0	1	0
41.71937029	2	0	0	1
31.0	2	0	1	0
35.0	2	1	0	0
41.0	2	1	0	0
77.0	2	1	0	0
60.164271	2	0	0	1
33.83162218	1	0	0	1
23.0	2	1	0	0
23.0	2	0	1	0
24.0	1	0	1	0
29.0	2	0	1	0
32.0	2	0	1	0
35.0	1	1	0	0
31.0	1	0	1	0
26.0	1	0	1	0
35.0	2	0	1	0
32.0	1	0	1	0
24.0	2	1	0	0
30.0	1	1	0	0
58.0	1	1	0	0
24.0	1	0	1	0
63.0	1	1	0	0
71.0	2	1	0	0
25.0	1	0	1	0
47.143737200000004	2	0	0	1
32.0	1	0	1	0
36.0	2	0	1	0
26.0	2	0	1	0
33.0	2	0	1	0
34.0	1	0	1	0
29.11430527	2	0	0	1
22.0	1	0	1	0
73.0	2	1	0	0
28.0	2	0	1	0
48.0	2	1	0	0
75.0	1	1	0	0
31.0	2	0	1	0
32.0	1	0	1	0
28.0	2	1	0	0
25.58247775	2	0	0	1
25.0	2	0	1	0
48.0	2	1	0	0
27.0	2	0	1	0
26.0	1	1	0	0
47.72347707	1	0	0	1
31.0	1	0	1	0
31.0	1	0	1	0
30.0	2	0	1	0
83.0	1	1	0	0
28.0	1	0	1	0
28.0	2	0	1	0
29.0	2	0	1	0
35.0	2	0	1	0
68.50924025	1	0	0	1
22.41478439	2	0	0	1
27.0	1	0	1	0
83.0	2	1	0	0
44.38329911	2	0	0	1
24.0	2	0	1	0
61.36618754	1	0	0	1
41.201916499999996	2	0	0	1
23.0	1	0	1	0
37.0	1	1	0	0
25.0	1	0	1	0
41.229295	1	0	0	1
29.0	1	1	0	0
28.0	2	1	0	0
23.0	1	0	1	0
22.0	1	0	1	0
27.0	1	0	1	0
28.0	1	0	1	0
22.0	2	0	1	0
35.0	2	0	1	0
30.0	2	0	1	0
31.0	1	0	1	0
36.91991786	2	0	0	1
79.0	2	1	0	0
29.0	1	1	0	0
35.0	2	0	1	0
71.0	1	1	0	0
61.1574264	2	0	0	1
25.407255300000003	1	0	0	1
30.0	2	0	1	0
42.37097878	2	0	0	1
34.0	2	0	1	0
32.0	1	0	1	0
24.0	1	0	1	0
34.23682409	2	0	0	1
20.7118412	1	0	0	1
26.92402464	1	0	0	1
65.0	2	1	0	0
22.0	1	0	1	0
22.0	2	0	1	0
31.0	2	0	1	0
52.0	1	1	0	0
73.18275154	2	0	0	1
86.0	2	1	0	0
72.0	2	1	0	0
63.40314853	2	0	0	1
22.0	2	0	1	0
51.0	1	1	0	0
72.14510609	2	0	0	1
62.889801500000004	2	0	0	1
33.0	2	0	1	0
47.0	2	1	0	0
28.0	2	0	1	0
22.0	1	0	1	0
64.10403833	2	0	0	1
69.60985626	1	0	0	1
35.0	2	0	1	0
33.0	2	0	1	0
35.0	2	0	1	0
28.47638604	2	0	0	1
29.0	2	0	1	0
51.0	2	1	0	0
25.0	2	0	1	0
30.0	2	0	1	0
72.59411362	2	0	0	1
34.0	1	0	1	0
24.0	2	0	1	0
37.0	1	1	0	0
58.76796715	2	0	0	1
29.0	2	0	1	0
25.18548939	1	0	0	1
48.0	2	1	0	0
27.0	1	0	1	0
22.0	2	0	1	0
